p,mean_m,T,interaction_type
0.9,0.00665,5.757575757575758,spin_glass
0.3,0.018000000000000002,5.858585858585858,spin_glass
0.6,0.0069500000000000004,5.858585858585858,spin_glass
0.9,0.006299999999999999,5.858585858585858,spin_glass
0.3,0.01225,5.959595959595959,spin_glass
0.6,0.01295,5.959595959595959,spin_glass
0.9,0.010550000000000002,5.959595959595959,spin_glass
0.3,0.011449999999999998,6.0606060606060606,spin_glass
0.6,0.0055000000000000005,6.0606060606060606,spin_glass
0.9,0.0039000000000000003,6.0606060606060606,spin_glass
0.3,0.02175,6.161616161616162,spin_glass
0.6,0.014400000000000001,6.161616161616162,spin_glass
0.9,0.021750000000000002,6.161616161616162,spin_glass
0.3,0.014050000000000002,6.262626262626262,spin_glass
0.6,0.004099999999999998,6.262626262626262,spin_glass
0.9,0.01165,6.262626262626262,spin_glass
0.3,0.0026500000000000013,6.363636363636363,spin_glass
0.6,0.00405,6.363636363636363,spin_glass
0.9,0.0023499999999999997,6.363636363636363,spin_glass
0.3,0.008000000000000002,6.4646464646464645,spin_glass
0.6,0.0036,6.4646464646464645,spin_glass
0.9,0.0111,6.4646464646464645,spin_glass
0.3,0.007649999999999999,6.565656565656566,spin_glass
0.6,0.0058000000000000005,6.565656565656566,spin_glass
0.9,0.008350000000000002,6.565656565656566,spin_glass
0.3,0.01505,6.666666666666667,spin_glass
0.6,0.00945,6.666666666666667,spin_glass
0.9,0.009400000000000002,6.666666666666667,spin_glass
0.3,0.0178,6.767676767676767,spin_glass
0.6,0.00905,6.767676767676767,spin_glass
0.9,0.011200000000000002,6.767676767676767,spin_glass
0.3,0.0144,6.8686868686868685,spin_glass
0.6,0.0045000000000000005,6.8686868686868685,spin_glass
0.9,0.008749999999999999,6.8686868686868685,spin_glass
0.3,0.0195,6.96969696969697,spin_glass
0.6,0.009150000000000002,6.96969696969697,spin_glass
0.9,0.0064,6.96969696969697,spin_glass
0.3,0.013699999999999999,7.070707070707071,spin_glass
0.6,0.0039499999999999995,7.070707070707071,spin_glass
0.9,0.012850000000000002,7.070707070707071,spin_glass
0.3,0.011099999999999999,7.171717171717171,spin_glass
0.6,0.005250000000000001,7.171717171717171,spin_glass
0.9,0.007500000000000002,7.171717171717171,spin_glass
0.3,0.00605,7.2727272727272725,spin_glass
0.6,0.009749999999999998,7.2727272727272725,spin_glass
0.9,0.0020999999999999994,7.2727272727272725,spin_glass
0.3,0.0068000000000000005,7.373737373737374,spin_glass
0.6,0.0013500000000000022,7.373737373737374,spin_glass
0.9,0.0032500000000000003,7.373737373737374,spin_glass
0.3,0.009000000000000001,7.474747474747475,spin_glass
0.6,0.0042000000000000015,7.474747474747475,spin_glass
0.9,0.006050000000000002,7.474747474747475,spin_glass
0.3,0.008450000000000001,7.575757575757575,spin_glass
0.6,0.0012000000000000005,7.575757575757575,spin_glass
0.9,0.002550000000000001,7.575757575757575,spin_glass
0.3,0.009249999999999998,7.6767676767676765,spin_glass
0.6,0.004449999999999999,7.6767676767676765,spin_glass
0.9,0.005699999999999999,7.6767676767676765,spin_glass
0.3,0.017349999999999997,7.777777777777778,spin_glass
0.6,0.0059499999999999996,7.777777777777778,spin_glass
0.9,0.004700000000000001,7.777777777777778,spin_glass
0.3,0.0024500000000000012,7.878787878787879,spin_glass
0.6,0.0053500000000000015,7.878787878787879,spin_glass
0.9,0.006000000000000001,7.878787878787879,spin_glass
0.3,0.005450000000000002,7.979797979797979,spin_glass
0.6,0.004900000000000001,7.979797979797979,spin_glass
0.9,0.0118,7.979797979797979,spin_glass
0.3,0.00915,8.080808080808081,spin_glass
0.6,0.00995,8.080808080808081,spin_glass
0.9,0.015300000000000001,8.080808080808081,spin_glass
0.3,0.007949999999999999,8.181818181818182,spin_glass
0.6,0.0025999999999999994,8.181818181818182,spin_glass
0.9,0.00375,8.181818181818182,spin_glass
0.3,0.007950000000000002,8.282828282828282,spin_glass
0.6,0.006150000000000002,8.282828282828282,spin_glass
0.9,0.003049999999999999,8.282828282828282,spin_glass
0.3,0.013750000000000002,8.383838383838384,spin_glass
0.6,0.009499999999999998,8.383838383838384,spin_glass
0.9,0.005750000000000001,8.383838383838384,spin_glass
0.3,0.009000000000000001,8.484848484848484,spin_glass
0.6,0.010550000000000002,8.484848484848484,spin_glass
0.9,0.00845,8.484848484848484,spin_glass
0.3,0.007150000000000001,8.585858585858587,spin_glass
0.6,0.005849999999999998,8.585858585858587,spin_glass
0.9,0.009499999999999998,8.585858585858587,spin_glass
0.3,0.0037,8.686868686868687,spin_glass
0.6,0.00755,8.686868686868687,spin_glass
0.9,0.01,8.686868686868687,spin_glass
0.3,0.007899999999999999,8.787878787878787,spin_glass
0.6,0.00655,8.787878787878787,spin_glass
0.9,0.0023000000000000004,8.787878787878787,spin_glass
0.3,0.013049999999999999,8.88888888888889,spin_glass
0.6,0.011700000000000002,8.88888888888889,spin_glass
0.9,0.0022999999999999987,8.88888888888889,spin_glass
0.3,0.00515,8.98989898989899,spin_glass
0.6,0.0096,8.98989898989899,spin_glass
0.9,0.008900000000000002,8.98989898989899,spin_glass
0.3,0.00425,9.09090909090909,spin_glass
0.6,0.005499999999999998,9.09090909090909,spin_glass
0.9,0.004449999999999999,9.09090909090909,spin_glass
0.3,0.004000000000000001,9.191919191919192,spin_glass
0.6,0.013150000000000002,9.191919191919192,spin_glass
0.9,0.0022499999999999994,9.191919191919192,spin_glass
0.3,0.004499999999999999,9.292929292929292,spin_glass
0.6,0.004450000000000001,9.292929292929292,spin_glass
0.9,0.00935,9.292929292929292,spin_glass
0.3,0.0063,9.393939393939394,spin_glass
0.6,0.0058000000000000005,9.393939393939394,spin_glass
0.9,0.011700000000000002,9.393939393939394,spin_glass
0.3,0.004650000000000001,9.494949494949495,spin_glass
0.6,0.0007500000000000002,9.494949494949495,spin_glass
0.9,0.0020000000000000005,9.494949494949495,spin_glass
0.3,0.004200000000000001,9.595959595959595,spin_glass
0.6,0.0038499999999999984,9.595959595959595,spin_glass
0.9,0.0102,9.595959595959595,spin_glass
0.3,0.004299999999999999,9.696969696969697,spin_glass
0.6,0.0068000000000000005,9.696969696969697,spin_glass
0.9,0.010249999999999999,9.696969696969697,spin_glass
0.3,0.009000000000000001,9.797979797979798,spin_glass
0.6,0.0019000000000000006,9.797979797979798,spin_glass
0.9,0.0103,9.797979797979798,spin_glass
0.3,0.008900000000000002,9.8989898989899,spin_glass
0.6,0.00125,9.8989898989899,spin_glass
0.9,0.00405,9.8989898989899,spin_glass
0.3,0.0074,10.0,spin_glass
0.6,0.006750000000000001,10.0,spin_glass
0.9,0.0078000000000000005,10.0,spin_glass
