p,mean_m,T,interaction_type
0.9,0.5935250000000001,1.1717171717171717,ferro
0.3,0.18462499999999998,1.191919191919192,ferro
0.6,0.502925,1.191919191919192,ferro
0.9,0.5921749999999999,1.191919191919192,ferro
0.3,0.1973,1.2121212121212122,ferro
0.6,0.389225,1.2121212121212122,ferro
0.9,0.578775,1.2121212121212122,ferro
0.3,0.229075,1.2323232323232325,ferro
0.6,0.467075,1.2323232323232325,ferro
0.9,0.533925,1.2323232323232325,ferro
0.3,0.24469999999999997,1.2525252525252526,ferro
0.6,0.433275,1.2525252525252526,ferro
0.9,0.503425,1.2525252525252526,ferro
0.3,0.16735,1.272727272727273,ferro
0.6,0.1449,1.272727272727273,ferro
0.9,0.48007500000000003,1.272727272727273,ferro
0.3,0.11677499999999999,1.292929292929293,ferro
0.6,0.373725,1.292929292929293,ferro
0.9,0.477225,1.292929292929293,ferro
0.3,0.030924999999999994,1.3131313131313131,ferro
0.6,0.25427500000000003,1.3131313131313131,ferro
0.9,0.44830000000000003,1.3131313131313131,ferro
0.3,0.1008,1.3333333333333335,ferro
0.6,0.20447500000000002,1.3333333333333335,ferro
0.9,0.471,1.3333333333333335,ferro
0.3,0.184925,1.3535353535353536,ferro
0.6,0.15892500000000004,1.3535353535353536,ferro
0.9,0.42205,1.3535353535353536,ferro
0.3,0.06974999999999999,1.373737373737374,ferro
0.6,0.142175,1.373737373737374,ferro
0.9,0.385675,1.373737373737374,ferro
0.3,0.12610000000000002,1.393939393939394,ferro
0.6,0.21652500000000002,1.393939393939394,ferro
0.9,0.321825,1.393939393939394,ferro
0.3,0.052224999999999994,1.4141414141414144,ferro
0.6,0.1787,1.4141414141414144,ferro
0.9,0.38555,1.4141414141414144,ferro
0.3,0.0988,1.4343434343434345,ferro
0.6,0.1763,1.4343434343434345,ferro
0.9,0.335725,1.4343434343434345,ferro
0.3,0.102375,1.4545454545454546,ferro
0.6,0.17747500000000002,1.4545454545454546,ferro
0.9,0.3222,1.4545454545454546,ferro
0.3,0.06209999999999999,1.474747474747475,ferro
0.6,0.076325,1.474747474747475,ferro
0.9,0.2473,1.474747474747475,ferro
0.3,0.055374999999999994,1.494949494949495,ferro
0.6,0.0879,1.494949494949495,ferro
0.9,0.302725,1.494949494949495,ferro
0.3,0.06662499999999999,1.5151515151515154,ferro
0.6,0.13665,1.5151515151515154,ferro
0.9,0.3035,1.5151515151515154,ferro
0.3,0.08910000000000001,1.5353535353535355,ferro
0.6,0.06535,1.5353535353535355,ferro
0.9,0.28922500000000007,1.5353535353535355,ferro
0.3,0.049550000000000004,1.5555555555555556,ferro
0.6,0.08065,1.5555555555555556,ferro
0.9,0.26105,1.5555555555555556,ferro
0.3,0.06965000000000002,1.575757575757576,ferro
0.6,0.10577500000000001,1.575757575757576,ferro
0.9,0.246375,1.575757575757576,ferro
0.3,0.07377500000000001,1.595959595959596,ferro
0.6,0.06837499999999999,1.595959595959596,ferro
0.9,0.21300000000000002,1.595959595959596,ferro
0.3,0.0678,1.6161616161616164,ferro
0.6,0.1107,1.6161616161616164,ferro
0.9,0.1747,1.6161616161616164,ferro
0.3,0.0416,1.6363636363636365,ferro
0.6,0.09512499999999999,1.6363636363636365,ferro
0.9,0.13074999999999998,1.6363636363636365,ferro
0.3,0.076,1.6565656565656568,ferro
0.6,0.08960000000000001,1.6565656565656568,ferro
0.9,0.176475,1.6565656565656568,ferro
0.3,0.032925,1.676767676767677,ferro
0.6,0.075225,1.676767676767677,ferro
0.9,0.167275,1.676767676767677,ferro
0.3,0.032275000000000005,1.696969696969697,ferro
0.6,0.08990000000000001,1.696969696969697,ferro
0.9,0.183175,1.696969696969697,ferro
0.3,0.033824999999999994,1.7171717171717173,ferro
0.6,0.05605,1.7171717171717173,ferro
0.9,0.14294999999999997,1.7171717171717173,ferro
0.3,0.049624999999999996,1.7373737373737375,ferro
0.6,0.024874999999999998,1.7373737373737375,ferro
0.9,0.16352500000000003,1.7373737373737375,ferro
0.3,0.02865,1.7575757575757578,ferro
0.6,0.046200000000000005,1.7575757575757578,ferro
0.9,0.17835,1.7575757575757578,ferro
0.3,0.020475,1.777777777777778,ferro
0.6,0.06965,1.777777777777778,ferro
0.9,0.16709999999999997,1.777777777777778,ferro
0.3,0.024425000000000002,1.7979797979797982,ferro
0.6,0.054224999999999995,1.7979797979797982,ferro
0.9,0.123325,1.7979797979797982,ferro
0.3,0.028675,1.8181818181818183,ferro
0.6,0.05850000000000001,1.8181818181818183,ferro
0.9,0.0975,1.8181818181818183,ferro
0.3,0.035575,1.8383838383838385,ferro
0.6,0.04502500000000001,1.8383838383838385,ferro
0.9,0.109775,1.8383838383838385,ferro
0.3,0.027674999999999998,1.8585858585858588,ferro
0.6,0.054,1.8585858585858588,ferro
0.9,0.139125,1.8585858585858588,ferro
0.3,0.042175,1.878787878787879,ferro
0.6,0.056200000000000014,1.878787878787879,ferro
0.9,0.12052500000000001,1.878787878787879,ferro
0.3,0.027825000000000003,1.8989898989898992,ferro
0.6,0.07314999999999999,1.8989898989898992,ferro
0.9,0.1107,1.8989898989898992,ferro
0.3,0.029675000000000003,1.9191919191919193,ferro
0.6,0.044649999999999995,1.9191919191919193,ferro
0.9,0.07740000000000001,1.9191919191919193,ferro
0.3,0.03125,1.9393939393939394,ferro
0.6,0.05565,1.9393939393939394,ferro
0.9,0.12627500000000003,1.9393939393939394,ferro
0.3,0.024175,1.9595959595959598,ferro
0.6,0.025075,1.9595959595959598,ferro
0.9,0.09920000000000001,1.9595959595959598,ferro
0.3,0.033325,1.97979797979798,ferro
0.6,0.040225000000000004,1.97979797979798,ferro
0.9,0.08024999999999999,1.97979797979798,ferro
0.3,0.041125,2.0,ferro
0.6,0.027325000000000002,2.0,ferro
0.9,0.08860000000000001,2.0,ferro
