p,mean_m,T,interaction_type
0.6,0.0022,3.7373737373737375,antiferro
0.9,0.002650000000000001,3.7373737373737375,antiferro
0.3,0.0017499999999999998,3.8383838383838382,antiferro
0.6,0.00345,3.8383838383838382,antiferro
0.9,0.0049,3.8383838383838382,antiferro
0.3,0.0048,3.9393939393939394,antiferro
0.6,0.0023499999999999997,3.9393939393939394,antiferro
0.9,0.002,3.9393939393939394,antiferro
0.3,0.004750000000000001,4.040404040404041,antiferro
0.6,0.0009499999999999998,4.040404040404041,antiferro
0.9,0.0009000000000000005,4.040404040404041,antiferro
0.3,0.0019500000000000003,4.141414141414141,antiferro
0.6,0.0033000000000000017,4.141414141414141,antiferro
0.9,0.0018999999999999983,4.141414141414141,antiferro
0.3,0.0039000000000000003,4.242424242424242,antiferro
0.6,0.0056999999999999985,4.242424242424242,antiferro
0.9,0.004449999999999998,4.242424242424242,antiferro
0.3,0.0020500000000000006,4.343434343434343,antiferro
0.6,0.004200000000000001,4.343434343434343,antiferro
0.9,0.0021499999999999996,4.343434343434343,antiferro
0.3,0.00525,4.444444444444445,antiferro
0.6,0.0096,4.444444444444445,antiferro
0.9,0.001549999999999999,4.444444444444445,antiferro
0.3,0.004550000000000001,4.545454545454545,antiferro
0.6,0.0066500000000000005,4.545454545454545,antiferro
0.9,0.007799999999999999,4.545454545454545,antiferro
0.3,0.00125,4.646464646464646,antiferro
0.6,0.0076500000000000005,4.646464646464646,antiferro
0.9,0.0006000000000000005,4.646464646464646,antiferro
0.3,0.006,4.747474747474747,antiferro
0.6,0.0018,4.747474747474747,antiferro
0.9,0.008099999999999998,4.747474747474747,antiferro
0.3,0.0058,4.848484848484849,antiferro
0.6,0.002750000000000001,4.848484848484849,antiferro
0.9,0.00485,4.848484848484849,antiferro
0.3,0.00595,4.94949494949495,antiferro
0.6,0.0008499999999999988,4.94949494949495,antiferro
0.9,0.002850000000000001,4.94949494949495,antiferro
0.3,0.002299999999999999,5.05050505050505,antiferro
0.6,0.0039499999999999995,5.05050505050505,antiferro
0.9,0.00755,5.05050505050505,antiferro
0.3,0.001500000000000002,5.151515151515151,antiferro
0.6,0.0019499999999999995,5.151515151515151,antiferro
0.9,0.008400000000000001,5.151515151515151,antiferro
0.3,0.0037499999999999994,5.252525252525253,antiferro
0.6,0.0017499999999999996,5.252525252525253,antiferro
0.9,0.0068000000000000005,5.252525252525253,antiferro
0.3,0.00395,5.353535353535354,antiferro
0.6,0.00415,5.353535353535354,antiferro
0.9,0.0031,5.353535353535354,antiferro
0.3,0.00385,5.454545454545454,antiferro
0.6,0.0022000000000000006,5.454545454545454,antiferro
0.9,0.0022999999999999995,5.454545454545454,antiferro
0.3,0.004750000000000001,5.555555555555555,antiferro
0.6,0.004100000000000001,5.555555555555555,antiferro
0.9,0.0017500000000000016,5.555555555555555,antiferro
0.3,0.003549999999999999,5.656565656565657,antiferro
0.6,0.00465,5.656565656565657,antiferro
0.9,0.0014000000000000002,5.656565656565657,antiferro
0.3,0.005350000000000001,5.757575757575758,antiferro
0.6,0.0033,5.757575757575758,antiferro
0.9,0.009300000000000001,5.757575757575758,antiferro
0.3,0.0049499999999999995,5.858585858585858,antiferro
0.6,0.0046500000000000005,5.858585858585858,antiferro
0.9,0.0035499999999999998,5.858585858585858,antiferro
0.3,0.00575,5.959595959595959,antiferro
0.6,0.005650000000000001,5.959595959595959,antiferro
0.9,0.0108,5.959595959595959,antiferro
0.3,0.005600000000000001,6.0606060606060606,antiferro
0.6,0.00365,6.0606060606060606,antiferro
0.9,0.0017499999999999994,6.0606060606060606,antiferro
0.3,0.0027999999999999995,6.161616161616162,antiferro
0.6,0.0004000000000000009,6.161616161616162,antiferro
0.9,0.0034999999999999996,6.161616161616162,antiferro
0.3,0.00435,6.262626262626262,antiferro
0.6,0.00365,6.262626262626262,antiferro
0.9,0.0033499999999999997,6.262626262626262,antiferro
0.3,0.00395,6.363636363636363,antiferro
0.6,0.0005999999999999994,6.363636363636363,antiferro
0.9,0.00615,6.363636363636363,antiferro
0.3,0.00935,6.4646464646464645,antiferro
0.6,0.0014500000000000008,6.4646464646464645,antiferro
0.9,0.011800000000000001,6.4646464646464645,antiferro
0.3,0.0029000000000000002,6.565656565656566,antiferro
0.6,0.0033500000000000005,6.565656565656566,antiferro
0.9,0.0014500000000000008,6.565656565656566,antiferro
0.3,0.007650000000000001,6.666666666666667,antiferro
0.6,0.0038,6.666666666666667,antiferro
0.9,0.00445,6.666666666666667,antiferro
0.3,0.0029000000000000002,6.767676767676767,antiferro
0.6,0.005399999999999999,6.767676767676767,antiferro
0.9,0.00805,6.767676767676767,antiferro
0.3,0.0034999999999999996,6.8686868686868685,antiferro
0.6,0.004600000000000001,6.8686868686868685,antiferro
0.9,0.006600000000000002,6.8686868686868685,antiferro
0.3,0.0037500000000000007,6.96969696969697,antiferro
0.6,0.00335,6.96969696969697,antiferro
0.9,0.0023499999999999997,6.96969696969697,antiferro
0.3,0.0048,7.070707070707071,antiferro
0.6,0.0079,7.070707070707071,antiferro
0.9,0.00525,7.070707070707071,antiferro
0.3,0.0106,7.171717171717171,antiferro
0.6,0.004350000000000001,7.171717171717171,antiferro
0.9,0.0025000000000000005,7.171717171717171,antiferro
0.3,0.005849999999999999,7.2727272727272725,antiferro
0.6,0.0024500000000000012,7.2727272727272725,antiferro
0.9,0.0006499999999999998,7.2727272727272725,antiferro
0.3,0.0021500000000000004,7.373737373737374,antiferro
0.6,0.0034999999999999996,7.373737373737374,antiferro
0.9,0.008100000000000001,7.373737373737374,antiferro
0.3,0.00845,7.474747474747475,antiferro
0.6,0.0019999999999999996,7.474747474747475,antiferro
0.9,0.00645,7.474747474747475,antiferro
0.3,0.002549999999999999,7.575757575757575,antiferro
0.6,0.0031000000000000003,7.575757575757575,antiferro
0.9,0.0031499999999999996,7.575757575757575,antiferro
0.3,0.00805,7.6767676767676765,antiferro
0.6,0.0020499999999999997,7.6767676767676765,antiferro
0.9,0.006150000000000001,7.6767676767676765,antiferro
0.3,0.0034000000000000002,7.777777777777778,antiferro
0.6,0.0022500000000000007,7.777777777777778,antiferro
0.9,0.0018000000000000008,7.777777777777778,antiferro
0.3,0.003000000000000001,7.878787878787879,antiferro
0.6,0.0028499999999999992,7.878787878787879,antiferro
0.9,0.0066500000000000005,7.878787878787879,antiferro
0.3,0.0078000000000000005,7.979797979797979,antiferro
0.6,0.004750000000000001,7.979797979797979,antiferro
0.9,0.004150000000000001,7.979797979797979,antiferro
0.3,0.002050000000000002,8.080808080808081,antiferro
0.6,0.0081,8.080808080808081,antiferro
0.9,0.009,8.080808080808081,antiferro
0.3,0.0069500000000000004,8.181818181818182,antiferro
0.6,0.0028499999999999997,8.181818181818182,antiferro
0.9,0.005049999999999999,8.181818181818182,antiferro
0.3,0.009300000000000001,8.282828282828282,antiferro
0.6,0.0009999999999999998,8.282828282828282,antiferro
0.9,0.00355,8.282828282828282,antiferro
0.3,0.0014000000000000006,8.383838383838384,antiferro
0.6,0.00020000000000000017,8.383838383838384,antiferro
0.9,0.0035999999999999986,8.383838383838384,antiferro
0.3,0.0015000000000000013,8.484848484848484,antiferro
0.6,0.004549999999999999,8.484848484848484,antiferro
0.9,0.0011000000000000016,8.484848484848484,antiferro
0.3,0.0027000000000000006,8.585858585858587,antiferro
0.6,0.007300000000000001,8.585858585858587,antiferro
0.9,0.0031500000000000018,8.585858585858587,antiferro
0.3,0.003749999999999999,8.686868686868687,antiferro
0.6,0.0004499999999999998,8.686868686868687,antiferro
0.9,0.0036,8.686868686868687,antiferro
0.3,0.005349999999999999,8.787878787878787,antiferro
0.6,0.0034500000000000004,8.787878787878787,antiferro
0.9,0.005600000000000001,8.787878787878787,antiferro
0.3,0.005349999999999999,8.88888888888889,antiferro
0.6,0.0042,8.88888888888889,antiferro
0.9,0.004199999999999999,8.88888888888889,antiferro
0.3,0.0021500000000000017,8.98989898989899,antiferro
0.6,0.00615,8.98989898989899,antiferro
0.9,0.005600000000000001,8.98989898989899,antiferro
0.3,0.0025,9.09090909090909,antiferro
0.6,0.0076,9.09090909090909,antiferro
0.9,0.0053,9.09090909090909,antiferro
0.3,0.0049,9.191919191919192,antiferro
0.6,0.0040999999999999995,9.191919191919192,antiferro
0.9,0.005549999999999999,9.191919191919192,antiferro
0.3,0.0010999999999999998,9.292929292929292,antiferro
0.6,0.0027500000000000003,9.292929292929292,antiferro
0.9,0.0052000000000000015,9.292929292929292,antiferro
0.3,0.0078000000000000005,9.393939393939394,antiferro
0.6,0.004699999999999999,9.393939393939394,antiferro
0.9,0.003400000000000002,9.393939393939394,antiferro
0.3,0.0055000000000000005,9.494949494949495,antiferro
0.6,0.003249999999999999,9.494949494949495,antiferro
0.9,0.005349999999999999,9.494949494949495,antiferro
0.3,0.004800000000000001,9.595959595959595,antiferro
0.6,0.005549999999999999,9.595959595959595,antiferro
0.9,0.003899999999999999,9.595959595959595,antiferro
0.3,0.005399999999999999,9.696969696969697,antiferro
0.6,0.002750000000000001,9.696969696969697,antiferro
0.9,0.003049999999999999,9.696969696969697,antiferro
0.3,0.004300000000000001,9.797979797979798,antiferro
0.6,0.005900000000000001,9.797979797979798,antiferro
0.9,0.0036999999999999993,9.797979797979798,antiferro
0.3,0.0016499999999999987,9.8989898989899,antiferro
0.6,0.004900000000000001,9.8989898989899,antiferro
0.9,0.0024,9.8989898989899,antiferro
0.3,0.0076,10.0,antiferro
0.6,0.008450000000000003,10.0,antiferro
0.9,0.0016000000000000003,10.0,antiferro
