p,mean_m,T,interaction_type
0.3,0.21333333333333337,0.0,spin_glass
0.6,0.31999999999999995,0.0,spin_glass
0.9,0.3333333333333333,0.0,spin_glass
0.3,0.2388,0.020202020202020204,spin_glass
0.6,0.32541666666666663,0.020202020202020204,spin_glass
0.9,0.2801166666666666,0.020202020202020204,spin_glass
0.3,0.19071666666666665,0.04040404040404041,spin_glass
0.6,0.27871666666666667,0.04040404040404041,spin_glass
0.9,0.23716666666666664,0.04040404040404041,spin_glass
0.3,0.15238333333333334,0.06060606060606061,spin_glass
0.6,0.2826166666666667,0.06060606060606061,spin_glass
0.9,0.16498333333333337,0.06060606060606061,spin_glass
0.3,0.10983333333333334,0.08080808080808081,spin_glass
0.6,0.3394833333333332,0.08080808080808081,spin_glass
0.9,0.24744999999999995,0.08080808080808081,spin_glass
0.3,0.12374999999999999,0.10101010101010102,spin_glass
0.6,0.2802666666666666,0.10101010101010102,spin_glass
0.9,0.20393333333333338,0.10101010101010102,spin_glass
0.3,0.12505,0.12121212121212122,spin_glass
0.6,0.3068333333333333,0.12121212121212122,spin_glass
0.9,0.12780000000000002,0.12121212121212122,spin_glass
0.3,0.12118333333333335,0.14141414141414144,spin_glass
0.6,0.28983333333333333,0.14141414141414144,spin_glass
0.9,0.09703333333333335,0.14141414141414144,spin_glass
0.3,0.11678333333333335,0.16161616161616163,spin_glass
0.6,0.31123333333333325,0.16161616161616163,spin_glass
0.9,0.11063333333333335,0.16161616161616163,spin_glass
0.3,0.10548333333333333,0.18181818181818182,spin_glass
0.6,0.22299999999999998,0.18181818181818182,spin_glass
0.9,0.10506666666666668,0.18181818181818182,spin_glass
0.3,0.13518333333333332,0.20202020202020204,spin_glass
0.6,0.22868333333333332,0.20202020202020204,spin_glass
0.9,0.11235000000000002,0.20202020202020204,spin_glass
0.3,0.0799,0.22222222222222224,spin_glass
0.6,0.22316666666666665,0.22222222222222224,spin_glass
0.9,0.06973333333333333,0.22222222222222224,spin_glass
0.3,0.08593333333333335,0.24242424242424243,spin_glass
0.6,0.2731166666666667,0.24242424242424243,spin_glass
0.9,0.10301666666666669,0.24242424242424243,spin_glass
0.3,0.10693333333333337,0.26262626262626265,spin_glass
0.6,0.21478333333333333,0.26262626262626265,spin_glass
0.9,0.08976666666666666,0.26262626262626265,spin_glass
0.3,0.08543333333333335,0.2828282828282829,spin_glass
0.6,0.2576833333333333,0.2828282828282829,spin_glass
0.9,0.0627,0.2828282828282829,spin_glass
0.3,0.08790000000000002,0.30303030303030304,spin_glass
0.6,0.0973,0.30303030303030304,spin_glass
0.9,0.04468333333333333,0.30303030303030304,spin_glass
0.3,0.0818,0.32323232323232326,spin_glass
0.6,0.15403333333333333,0.32323232323232326,spin_glass
0.9,0.05066666666666667,0.32323232323232326,spin_glass
0.3,0.10248333333333336,0.3434343434343435,spin_glass
0.6,0.12515,0.3434343434343435,spin_glass
0.9,0.07553333333333334,0.3434343434343435,spin_glass
0.3,0.08728333333333334,0.36363636363636365,spin_glass
0.6,0.24248333333333336,0.36363636363636365,spin_glass
0.9,0.054366666666666674,0.36363636363636365,spin_glass
0.3,0.08183333333333336,0.38383838383838387,spin_glass
0.6,0.14443333333333333,0.38383838383838387,spin_glass
0.9,0.05221666666666667,0.38383838383838387,spin_glass
0.3,0.08593333333333335,0.4040404040404041,spin_glass
0.6,0.18548333333333333,0.4040404040404041,spin_glass
0.9,0.03751666666666666,0.4040404040404041,spin_glass
0.3,0.10070000000000001,0.42424242424242425,spin_glass
0.6,0.18681666666666666,0.42424242424242425,spin_glass
0.9,0.05723333333333334,0.42424242424242425,spin_glass
0.3,0.0402,0.4444444444444445,spin_glass
0.6,0.11998333333333334,0.4444444444444445,spin_glass
0.9,0.02645,0.4444444444444445,spin_glass
0.3,0.07443333333333335,0.4646464646464647,spin_glass
0.6,0.16026666666666667,0.4646464646464647,spin_glass
0.9,0.03565000000000001,0.4646464646464647,spin_glass
0.3,0.09136666666666667,0.48484848484848486,spin_glass
0.6,0.11021666666666667,0.48484848484848486,spin_glass
0.9,0.052050000000000006,0.48484848484848486,spin_glass
0.3,0.09444999999999999,0.5050505050505051,spin_glass
0.6,0.12156666666666667,0.5050505050505051,spin_glass
0.9,0.023466666666666667,0.5050505050505051,spin_glass
0.3,0.06745,0.5252525252525253,spin_glass
0.6,0.12901666666666667,0.5252525252525253,spin_glass
0.9,0.04580000000000001,0.5252525252525253,spin_glass
0.3,0.06168333333333334,0.5454545454545455,spin_glass
0.6,0.08963333333333334,0.5454545454545455,spin_glass
0.9,0.05198333333333333,0.5454545454545455,spin_glass
0.3,0.08125,0.5656565656565657,spin_glass
0.6,0.05786666666666668,0.5656565656565657,spin_glass
0.9,0.036066666666666664,0.5656565656565657,spin_glass
0.3,0.061483333333333355,0.5858585858585859,spin_glass
0.6,0.09545,0.5858585858585859,spin_glass
0.9,0.0321,0.5858585858585859,spin_glass
0.3,0.07579999999999999,0.6060606060606061,spin_glass
0.6,0.07668333333333333,0.6060606060606061,spin_glass
0.9,0.024116666666666665,0.6060606060606061,spin_glass
0.3,0.06125,0.6262626262626263,spin_glass
0.6,0.09793333333333333,0.6262626262626263,spin_glass
0.9,0.02701666666666667,0.6262626262626263,spin_glass
0.3,0.06813333333333334,0.6464646464646465,spin_glass
0.6,0.1183,0.6464646464646465,spin_glass
0.9,0.01155,0.6464646464646465,spin_glass
0.3,0.08206666666666666,0.6666666666666667,spin_glass
0.6,0.09675,0.6666666666666667,spin_glass
0.9,0.02988333333333333,0.6666666666666667,spin_glass
0.3,0.08313333333333332,0.686868686868687,spin_glass
0.6,0.07333333333333332,0.686868686868687,spin_glass
0.9,0.03731666666666667,0.686868686868687,spin_glass
0.3,0.07563333333333334,0.7070707070707072,spin_glass
0.6,0.05886666666666666,0.7070707070707072,spin_glass
0.9,0.01606666666666667,0.7070707070707072,spin_glass
0.3,0.06658333333333333,0.7272727272727273,spin_glass
0.6,0.10971666666666668,0.7272727272727273,spin_glass
0.9,0.04136666666666666,0.7272727272727273,spin_glass
0.3,0.06093333333333334,0.7474747474747475,spin_glass
0.6,0.11083333333333334,0.7474747474747475,spin_glass
0.9,0.01796666666666667,0.7474747474747475,spin_glass
0.3,0.0467,0.7676767676767677,spin_glass
0.6,0.10278333333333334,0.7676767676767677,spin_glass
0.9,0.021483333333333337,0.7676767676767677,spin_glass
0.3,0.055266666666666665,0.787878787878788,spin_glass
0.6,0.07705000000000001,0.787878787878788,spin_glass
0.9,0.012950000000000005,0.787878787878788,spin_glass
0.3,0.061866666666666674,0.8080808080808082,spin_glass
0.6,0.09848333333333333,0.8080808080808082,spin_glass
0.9,0.021849999999999998,0.8080808080808082,spin_glass
0.3,0.04381666666666667,0.8282828282828284,spin_glass
0.6,0.0851,0.8282828282828284,spin_glass
0.9,0.019133333333333336,0.8282828282828284,spin_glass
0.3,0.0655,0.8484848484848485,spin_glass
0.6,0.07211666666666668,0.8484848484848485,spin_glass
0.9,0.019350000000000003,0.8484848484848485,spin_glass
0.3,0.04345000000000001,0.8686868686868687,spin_glass
0.6,0.08766666666666667,0.8686868686868687,spin_glass
0.9,0.03031666666666667,0.8686868686868687,spin_glass
0.3,0.05766666666666667,0.888888888888889,spin_glass
0.6,0.08433333333333333,0.888888888888889,spin_glass
0.9,0.013433333333333332,0.888888888888889,spin_glass
0.3,0.03406666666666667,0.9090909090909092,spin_glass
0.6,0.08035,0.9090909090909092,spin_glass
0.9,0.0145,0.9090909090909092,spin_glass
0.3,0.043399999999999994,0.9292929292929294,spin_glass
0.6,0.06558333333333333,0.9292929292929294,spin_glass
0.9,0.015316666666666668,0.9292929292929294,spin_glass
0.3,0.03923333333333334,0.9494949494949496,spin_glass
0.6,0.06616666666666667,0.9494949494949496,spin_glass
0.9,0.02993333333333333,0.9494949494949496,spin_glass
0.3,0.04165,0.9696969696969697,spin_glass
0.6,0.07315,0.9696969696969697,spin_glass
0.9,0.021333333333333333,0.9696969696969697,spin_glass
0.3,0.059,0.98989898989899,spin_glass
0.6,0.06653333333333335,0.98989898989899,spin_glass
0.9,0.013916666666666666,0.98989898989899,spin_glass
0.3,0.0444,1.0101010101010102,spin_glass
0.6,0.07928333333333333,1.0101010101010102,spin_glass
0.9,0.01218333333333333,1.0101010101010102,spin_glass
0.3,0.03688333333333333,1.0303030303030305,spin_glass
0.6,0.0688,1.0303030303030305,spin_glass
0.9,0.013749999999999998,1.0303030303030305,spin_glass
0.3,0.03933333333333333,1.0505050505050506,spin_glass
0.6,0.05313333333333334,1.0505050505050506,spin_glass
0.9,0.016583333333333335,1.0505050505050506,spin_glass
0.3,0.03563333333333333,1.0707070707070707,spin_glass
0.6,0.07463333333333334,1.0707070707070707,spin_glass
0.9,0.019133333333333332,1.0707070707070707,spin_glass
0.3,0.0367,1.090909090909091,spin_glass
0.6,0.07540000000000001,1.090909090909091,spin_glass
0.9,0.014266666666666669,1.090909090909091,spin_glass
0.3,0.04071666666666667,1.1111111111111112,spin_glass
0.6,0.04586666666666667,1.1111111111111112,spin_glass
0.9,0.00665,1.1111111111111112,spin_glass
0.3,0.04203333333333333,1.1313131313131315,spin_glass
0.6,0.06874999999999999,1.1313131313131315,spin_glass
0.9,0.006183333333333333,1.1313131313131315,spin_glass
0.3,0.03028333333333334,1.1515151515151516,spin_glass
0.6,0.07766666666666668,1.1515151515151516,spin_glass
0.9,0.0179,1.1515151515151516,spin_glass
0.3,0.030516666666666668,1.1717171717171717,spin_glass
0.6,0.05451666666666668,1.1717171717171717,spin_glass
0.9,0.013783333333333335,1.1717171717171717,spin_glass
0.3,0.02555,1.191919191919192,spin_glass
0.6,0.046533333333333336,1.191919191919192,spin_glass
0.9,0.02126666666666667,1.191919191919192,spin_glass
0.3,0.030850000000000002,1.2121212121212122,spin_glass
0.6,0.06035000000000001,1.2121212121212122,spin_glass
0.9,0.013716666666666669,1.2121212121212122,spin_glass
0.3,0.033666666666666664,1.2323232323232325,spin_glass
0.6,0.0522,1.2323232323232325,spin_glass
0.9,0.0051,1.2323232323232325,spin_glass
0.3,0.015816666666666666,1.2525252525252526,spin_glass
0.6,0.042566666666666676,1.2525252525252526,spin_glass
0.9,0.017583333333333336,1.2525252525252526,spin_glass
0.3,0.019016666666666668,1.272727272727273,spin_glass
0.6,0.0514,1.272727272727273,spin_glass
0.9,0.006183333333333335,1.272727272727273,spin_glass
0.3,0.027366666666666668,1.292929292929293,spin_glass
0.6,0.040883333333333334,1.292929292929293,spin_glass
0.9,0.0061,1.292929292929293,spin_glass
0.3,0.024500000000000004,1.3131313131313131,spin_glass
0.6,0.05150000000000001,1.3131313131313131,spin_glass
0.9,0.013500000000000003,1.3131313131313131,spin_glass
0.3,0.03543333333333334,1.3333333333333335,spin_glass
0.6,0.05081666666666667,1.3333333333333335,spin_glass
0.9,0.010016666666666667,1.3333333333333335,spin_glass
0.3,0.03046666666666667,1.3535353535353536,spin_glass
0.6,0.04896666666666666,1.3535353535353536,spin_glass
0.9,0.01925,1.3535353535353536,spin_glass
0.3,0.01835,1.373737373737374,spin_glass
0.6,0.039733333333333336,1.373737373737374,spin_glass
0.9,0.012616666666666667,1.373737373737374,spin_glass
0.3,0.01805,1.393939393939394,spin_glass
0.6,0.040350000000000004,1.393939393939394,spin_glass
0.9,0.016016666666666665,1.393939393939394,spin_glass
0.3,0.028833333333333336,1.4141414141414144,spin_glass
0.6,0.0342,1.4141414141414144,spin_glass
0.9,0.012416666666666666,1.4141414141414144,spin_glass
0.3,0.01835,1.4343434343434345,spin_glass
0.6,0.03768333333333334,1.4343434343434345,spin_glass
0.9,0.018133333333333335,1.4343434343434345,spin_glass
0.3,0.023000000000000003,1.4545454545454546,spin_glass
