T,mean_magnetization,std_magnetization
0.1,0.8087109375,0.33132237518221846
0.1331103678929766,0.8998046875,0.17354337193024102
0.1662207357859532,1.0,0.0
0.19933110367892978,1.0,0.0
0.23244147157190637,0.809375,0.3301721851928172
0.2655518394648829,0.8448046874999999,0.26880616634652926
0.29866220735785953,0.7794140625,0.38206605118521286
0.33177257525083614,1.0,0.0
0.36488294314381275,1.0,0.0
0.39799331103678937,0.9999609375,6.765823467064581e-05
0.43110367892976587,0.999765625,0.00040594940802397096
0.4642140468227425,1.0,0.0
0.4973244147157191,0.999765625,0.00040594940802397096
0.5304347826086957,0.9996875,0.00038273277230988607
0.5635451505016723,0.999609375,0.00017469281074217356
0.5966555183946488,0.9994140625000001,0.0005108084699461814
0.6297658862876254,0.9975390625,0.0041727454031151535
0.662876254180602,0.9990234375,0.0004188986443266926
0.6959866220735786,0.9993750000000001,0.0006442352540027659
0.7290969899665551,0.99921875,0.00029231698334170053
0.7622073578595318,0.998125,0.0019168506478726925
0.7953177257525084,0.9966015624999999,0.0041078820363076125
0.828428093645485,0.9974218749999999,0.0016774148869987359
0.8615384615384616,0.9954296875,0.0033372728591948664
0.8946488294314382,0.9964062499999999,0.0015349127112803344
0.9277591973244147,0.9951953124999999,0.005330135022254958
0.9608695652173913,0.996953125,0.002791807560188394
0.9939799331103679,0.995859375,0.0029429387815371015
1.0270903010033445,0.9898046875,0.0033262813995840286
1.0602006688963213,0.9902734375,0.005013866270700552
1.0933110367892978,0.985234375,0.007452240513555302
1.1264214046822745,0.9889062499999999,0.004412506639513403
1.159531772575251,0.9841796875000001,0.005514734125999982
1.1926421404682275,0.9868359375,0.005846731149686843
1.2257525083612042,0.9834765625,0.003920871074196246
1.2588628762541807,0.9816796875,0.006288334585203673
1.2919732441471574,0.980078125,0.002308326047295967
1.325083612040134,0.9773828125,0.006034745384477186
1.3581939799331104,0.961484375,0.014188885188436251
1.3913043478260871,0.9654296875,0.015957927702022243
1.4244147157190636,0.9682031249999999,0.0056472001151566305
1.4575250836120404,0.97234375,0.013548325686454785
1.4906354515050169,0.9673046875,0.010985594593567467
1.5237458193979934,0.9567578124999999,0.009643533672841036
1.55685618729097,0.9474609374999999,0.012286444810205212
1.5899665551839466,0.942578125,0.014446366663131052
1.6230769230769233,0.9532031249999999,0.010717941387137976
1.6561872909698998,0.9262890625,0.030025903327051937
1.6892976588628765,0.9149999999999999,0.04452891989517875
1.722408026755853,0.9351953125,0.018654501265926906
1.7555183946488295,0.903125,0.030773317505795504
1.7886287625418062,0.8783984374999999,0.03449028519669296
1.8217391304347827,0.8791015625,0.031039599322063082
1.8548494983277595,0.901484375,0.007594216163675164
1.887959866220736,0.8656250000000001,0.01769492445766581
1.9210702341137125,0.8455078125000001,0.04029726198801188
1.9541806020066892,0.890703125,0.02027174396828316
1.9872909698996657,0.86953125,0.03488069089992697
2.0204013377926424,0.8713671875,0.02033513612520137
2.0535117056856187,0.8690625,0.021257179393824807
2.0866220735785954,0.789921875,0.05596591675198958
2.119732441471572,0.8468359375000001,0.027261567346710237
2.152842809364549,0.845703125,0.022430039889690893
2.185953177257525,0.8022265625,0.01758294204830975
2.219063545150502,0.794609375,0.044655049953259765
2.2521739130434786,0.792421875,0.04587015418463158
2.285284280936455,0.83015625,0.01107447709685427
2.3183946488294316,0.78109375,0.03243232135925516
2.3515050167224083,0.750703125,0.04445216387361671
2.384615384615385,0.777265625,0.03295365842384765
2.4177257525083613,0.7547265624999999,0.028213051187778684
2.450836120401338,0.7386328125,0.0370448246150757
2.4839464882943147,0.740390625,0.029018889490565046
2.517056856187291,0.6915234374999999,0.06272443832808883
2.5501672240802677,0.6951953125,0.02451665942487819
2.5832775919732445,0.6987890625000001,0.04715558924632339
2.6163879598662207,0.6737109375000001,0.07156065559509094
2.6494983277591975,0.65578125,0.06826685703568935
2.682608695652174,0.6726953125,0.04860208617705333
2.715719063545151,0.6400781249999999,0.039361124167166826
2.748829431438127,0.624296875,0.01744288251381132
2.781939799331104,0.6746875,0.05603714065521634
2.8150501672240806,0.618515625,0.024342300783243072
2.848160535117057,0.59515625,0.02048901668425062
2.8812709030100336,0.589609375,0.05595435543885859
2.9143812709030104,0.5726171875,0.024050416761185602
2.9474916387959866,0.5996875,0.03744836940500548
2.9806020066889634,0.5970703125,0.032245922215246366
3.01371237458194,0.5923046875,0.030546850023966763
3.046822742474917,0.569296875,0.055596738343657595
3.079933110367893,0.5311718750000001,0.04723100488308106
3.11304347826087,0.5351953125,0.03542766325529344
3.1461538461538465,0.5543359375,0.02262454003978242
3.179264214046823,0.5675,0.02239477347298358
3.2123745819397995,0.5467578125000001,0.07457516190360715
3.2454849498327762,0.54421875,0.03713477748982416
3.278595317725753,0.5254296875000001,0.025945587735667457
3.3117056856187292,0.5033593749999999,0.021884623999011824
3.344816053511706,0.508671875,0.03328647626218678
3.3779264214046827,0.526875,0.025631430214557858
3.411036789297659,0.49105468750000003,0.037261345895568766
3.4441471571906357,0.49796874999999996,0.03687831023277775
3.4772575250836124,0.4859375,0.026690637622933458
3.5103678929765887,0.473984375,0.027231129683289407
3.5434782608695654,0.4555078125,0.028410309588562527
3.576588628762542,0.4783203125,0.04560190112517755
3.609698996655519,0.4665234375,0.028788479471708286
3.642809364548495,0.4383203125,0.021915524683839276
3.675919732441472,0.45921875,0.0702757716573162
3.7090301003344486,0.4506640625,0.03405271057005549
3.742140468227425,0.4603515625,0.014082613653871878
3.7752508361204016,0.43363281249999996,0.013767023818684224
3.8083612040133783,0.435859375,0.026759950872584308
