T,mean_magnetization,std_magnetization
0.1,1.0,0.0
0.1331103678929766,0.8362109375,0.2836909779740743
0.1662207357859532,1.0,0.0
0.19933110367892978,1.0,0.0
0.23244147157190637,0.9978515625,0.0037212029068862404
0.2655518394648829,0.9998828125,0.00020297470401198548
0.29866220735785953,0.9999609375,6.765823467064581e-05
0.33177257525083614,0.999296875,0.0009663528810041287
0.36488294314381275,0.9996484375,0.0006089241120359565
0.39799331103678937,0.9974609375,0.003289377953993557
0.43110367892976587,0.99609375,0.0030916185839702333
0.4642140468227425,0.9976562499999999,0.0018053468762955257
0.4973244147157191,0.996015625,0.00136439446848229
0.5304347826086957,0.9967968749999999,0.0016181496232193918
0.5635451505016723,0.997578125,0.0010740411785052873
0.5966555183946488,0.99734375,0.0011321388082960507
0.6297658862876254,0.9945703125,0.0025683408091058935
0.662876254180602,0.9937109375000001,0.00460523516424174
0.6959866220735786,0.988515625,0.013659369280483821
0.7290969899665551,0.9930859375,0.003577365844684964
0.7622073578595318,0.9873046875,0.008841165009797541
0.7953177257525084,0.980546875,0.008026369504444398
0.828428093645485,0.9823046875000001,0.006244504419825374
0.8615384615384616,0.9890625,0.0015625000000000055
0.8946488294314382,0.96171875,0.016773421125399573
0.9277591973244147,0.970859375,0.005675231444894977
0.9608695652173913,0.9714453125,0.009147883736442474
0.9939799331103679,0.9645703125000001,0.01312284906110211
1.0270903010033445,0.9490625,0.011347236034603306
1.0602006688963213,0.9474218750000001,0.024326248321964367
1.0933110367892978,0.949453125,0.008373965071316257
1.1264214046822745,0.9547656250000001,0.001968687995055337
1.159531772575251,0.9384375,0.016323077868274433
1.1926421404682275,0.9241406249999999,0.030896536169377077
1.2257525083612042,0.9405468750000001,0.011484375000000003
1.2588628762541807,0.9251171874999999,0.009354388148709591
1.2919732441471574,0.9386328124999999,0.027186910688656214
1.325083612040134,0.91921875,0.022185849410435013
1.3581939799331104,0.8975781249999999,0.01235980956884551
1.3913043478260871,0.9232421875,0.019503222077049694
1.4244147157190636,0.886328125,0.019063940775469943
1.4575250836120404,0.8903125000000001,0.03446525792600791
1.4906354515050169,0.8867578125000001,0.03922658895139519
1.5237458193979934,0.880625,0.02399925739411013
1.55685618729097,0.8674609375,0.016608638198027218
1.5899665551839466,0.8933984374999999,0.0147787949698789
1.6230769230769233,0.8918359375,0.031006349959209485
1.6561872909698998,0.8591015625,0.025987896963283116
1.6892976588628765,0.8494921875000001,0.01898047638724378
1.722408026755853,0.8502343750000001,0.05213888313692214
1.7555183946488295,0.830078125,0.022375005455655766
1.7886287625418062,0.8290625,0.03328143339151353
1.8217391304347827,0.829453125,0.021049287630835044
1.8548494983277595,0.81484375,0.03326088725656229
1.887959866220736,0.7895703125,0.03306199325432779
1.9210702341137125,0.79734375,0.018755858459758665
1.9541806020066892,0.7772265625,0.028653322292850607
1.9872909698996657,0.7530859375000001,0.030698328784100254
2.0204013377926424,0.7691015625,0.030302506205332574
2.0535117056856187,0.744765625,0.02090263538445873
2.0866220735785954,0.7430078125,0.037221192556028765
2.119732441471572,0.7218359375000001,0.040057389098476184
2.152842809364549,0.7378906249999999,0.02934537651908518
2.185953177257525,0.6926171875,0.024244032922024737
2.219063545150502,0.7010546874999999,0.02830678556259469
2.2521739130434786,0.6834374999999999,0.013327584616829483
2.285284280936455,0.6803515625,0.029296848958321773
2.3183946488294316,0.7130078125,0.02135754467057175
2.3515050167224083,0.6473046874999999,0.03301543920765281
2.384615384615385,0.6623828125,0.03650291870152948
2.4177257525083613,0.6819140625,0.01571978089002735
2.450836120401338,0.6271875,0.0520428618799567
2.4839464882943147,0.6507812500000001,0.06298396605858314
2.517056856187291,0.6459765625,0.037178369250637125
2.5501672240802677,0.621171875,0.02448829340055927
2.5832775919732445,0.59265625,0.04596393265886579
2.6163879598662207,0.634375,0.026553996800740717
2.6494983277591975,0.593125,0.011951848379539451
2.682608695652174,0.56921875,0.01744480693680789
2.715719063545151,0.56546875,0.0332836340108581
2.748829431438127,0.5887109375,0.01435901582453403
2.781939799331104,0.5712890625,0.015131412880551495
2.8150501672240806,0.5801171875,0.027236704531394196
2.848160535117057,0.5431640624999999,0.031842119798495196
2.8812709030100336,0.568125,0.03217460299871622
2.9143812709030104,0.5573828125,0.03199147206159743
2.9474916387959866,0.5691796875,0.02785490425253638
2.9806020066889634,0.5394921874999999,0.04184355964645836
3.01371237458194,0.529453125,0.03595184835847282
3.046822742474917,0.5282421875000001,0.017747405386399955
3.079933110367893,0.50671875,0.031380003024916225
3.11304347826087,0.4964453125,0.04526389836951155
3.1461538461538465,0.5369531249999999,0.016142409751277082
3.179264214046823,0.49316406249999994,0.0324323919313195
