T,mean_magnetization,std_magnetization
0.1,1.0,0.0
0.1331103678929766,1.0,0.0
0.1662207357859532,1.0,0.0
0.19933110367892978,1.0,0.0
0.23244147157190637,1.0,0.0
0.2655518394648829,1.0,0.0
0.29866220735785953,1.0,0.0
0.33177257525083614,1.0,0.0
0.36488294314381275,1.0,0.0
0.39799331103678937,1.0,0.0
0.43110367892976587,1.0,0.0
0.4642140468227425,1.0,0.0
0.4973244147157191,1.0,0.0
0.5304347826086957,1.0,0.0
0.5635451505016723,1.0,0.0
0.5966555183946488,1.0,0.0
0.6297658862876254,1.0,0.0
0.662876254180602,1.0,0.0
0.6959866220735786,1.0,0.0
0.7290969899665551,1.0,0.0
0.7622073578595318,1.0,0.0
0.7953177257525084,1.0,0.0
0.828428093645485,1.0,0.0
0.8615384615384616,1.0,0.0
0.8946488294314382,1.0,0.0
0.9277591973244147,1.0,0.0
0.9608695652173913,1.0,0.0
0.9939799331103679,1.0,0.0
1.0270903010033445,1.0,0.0
1.0602006688963213,1.0,0.0
1.0933110367892978,1.0,0.0
1.1264214046822745,1.0,0.0
1.159531772575251,1.0,0.0
1.1926421404682275,1.0,0.0
1.2257525083612042,1.0,0.0
1.2588628762541807,1.0,0.0
1.2919732441471574,1.0,0.0
1.325083612040134,1.0,0.0
1.3581939799331104,1.0,0.0
1.3913043478260871,1.0,0.0
1.4244147157190636,1.0,0.0
1.4575250836120404,1.0,0.0
1.4906354515050169,1.0,0.0
1.5237458193979934,1.0,0.0
1.55685618729097,1.0,0.0
1.5899665551839466,1.0,0.0
1.6230769230769233,1.0,0.0
1.6561872909698998,1.0,0.0
1.6892976588628765,1.0,0.0
1.722408026755853,1.0,0.0
1.7555183946488295,1.0,0.0
1.7886287625418062,1.0,0.0
1.8217391304347827,1.0,0.0
1.8548494983277595,1.0,0.0
1.887959866220736,1.0,0.0
1.9210702341137125,1.0,0.0
1.9541806020066892,1.0,0.0
1.9872909698996657,1.0,0.0
2.0204013377926424,1.0,0.0
2.0535117056856187,1.0,0.0
2.0866220735785954,1.0,0.0
2.119732441471572,1.0,0.0
2.152842809364549,1.0,0.0
2.185953177257525,1.0,0.0
2.219063545150502,1.0,0.0
2.2521739130434786,1.0,0.0
2.285284280936455,1.0,0.0
2.3183946488294316,1.0,0.0
2.3515050167224083,1.0,0.0
2.384615384615385,1.0,0.0
2.4177257525083613,1.0,0.0
2.450836120401338,1.0,0.0
2.4839464882943147,0.999921875,0.0001353164693413397
2.517056856187291,1.0,0.0
2.5501672240802677,1.0,0.0
2.5832775919732445,0.9999609375,6.765823467064581e-05
2.6163879598662207,0.9999609375,6.765823467064581e-05
2.6494983277591975,1.0,0.0
2.682608695652174,0.9999609375,6.765823467064581e-05
2.715719063545151,0.9999609375,6.765823467064581e-05
2.748829431438127,0.9999609375,6.765823467064581e-05
2.781939799331104,1.0,0.0
2.8150501672240806,0.9999218750000001,7.812499999998446e-05
2.848160535117057,0.9999609375,6.765823467064581e-05
2.8812709030100336,1.0,0.0
2.9143812709030104,0.9998828125,6.765823467064581e-05
2.9474916387959866,0.999921875,0.0001353164693413397
2.9806020066889634,0.9998828125000001,6.765823467064581e-05
3.01371237458194,0.9998828125000001,6.765823467064581e-05
3.046822742474917,0.9999609375,6.765823467064581e-05
3.079933110367893,0.9999218750000001,7.812499999998446e-05
3.11304347826087,0.9997265624999999,0.00017026948998206826
3.1461538461538465,0.99984375,0.00011048543456041533
3.179264214046823,0.9997656250000001,0.0001353164693413397
3.2123745819397995,0.999765625,7.812500000003997e-05
3.2454849498327762,0.9998828125,0.00012955565587327388
3.278595317725753,0.9996875000000001,0.00015625000000002442
3.3117056856187292,0.9995703125,0.0003000447557761301
3.344816053511706,0.9996875,0.00011048543456041533
3.3779264214046827,0.9996875,0.00019136638615494303
3.411036789297659,0.9994921875,0.00027896204798993457
3.4441471571906357,0.999609375,0.00017469281074217356
3.4772575250836124,0.9994140625000001,0.0002561499423555425
3.5103678929765887,0.9996484375,0.00035587631168530824
3.5434782608695654,0.9995703125,0.00012955565587323203
3.576588628762542,0.9994140625000001,0.0003558763116853265
3.609698996655519,0.9994921875,6.765823467064581e-05
3.642809364548495,0.9994140625,0.00027896204798993457
3.675919732441472,0.999296875,0.000512299884711085
3.7090301003344486,0.9994531249999999,0.00017469281074213632
3.742140468227425,0.9992968750000001,0.00017469281074217356
3.7752508361204016,0.9992578125,0.000278962047989954
3.8083612040133783,0.998984375,0.0003221176270014032
3.8414715719063546,0.99875,0.0006346905003622016
3.8745819397993313,0.998984375,0.0003580137261684264
3.907692307692308,0.998984375,0.0003221176270013628
3.9408026755852847,0.9988671874999999,6.765823467064581e-05
3.973913043478261,0.9987109375,0.00012955565587328223
4.007023411371238,0.998828125,0.0003405389799641238
4.040133779264214,0.9992968750000001,0.0001353164693413397
4.07324414715719,0.99875,0.00029231698334174504
4.1063545150501675,0.9984765624999999,0.0005108084699461475
4.139464882943144,0.9984375000000001,0.00029231698334170053
4.17257525083612,0.9983984375,0.00031974034265124803
4.205685618729097,0.9986328125,0.000522620631260159
4.2387959866220735,0.9981640624999999,0.0007276537503983023
4.27190635451505,0.9983984374999999,0.000231096866527325
4.305016722408027,0.99828125,0.0004279082480509171
4.338127090301003,0.997890625,0.0004621937330546406
4.3712374581939795,0.9980859375,0.0005885359052077626
4.404347826086957,0.99734375,0.0006536406457297359
4.437458193979933,0.9977343750000001,0.000390625
4.470568561872909,0.9974999999999999,0.001121304694875589
4.503678929765886,0.9972656249999999,0.0007851465329000458
4.536789297658863,0.9964843750000001,0.0009663528810041422
4.569899665551839,0.996640625,0.000785146532900068
4.603010033444816,0.995703125,0.0008005430285906321
4.636120401337792,0.996640625,0.0014426707275483899
4.6692307692307695,0.99640625,0.0007733980419227951
4.702341137123746,0.9963671875,0.0008221705148378615
4.735451505016722,0.9947265625,0.001008841528917574
4.768561872909699,0.996171875,0.0007534102157025888
4.8016722408026755,0.99546875,0.0004419417382415828
4.834782608695652,0.9953125,0.0012001790231044446
4.867892976588629,0.9955859374999999,0.0012663722716755809
4.901003344481605,0.995078125,0.0016256759411472728
4.9341137123745815,0.9941796875,0.0016101143629316224
4.967224080267559,0.9951171875,0.0003000447557761481
5.000334448160535,0.9939453125000001,0.0010208698707321942
5.033444816053511,0.9929296875,0.0010327581301876841
5.066555183946488,0.9943359375,0.0008655671799281451
5.099665551839465,0.9932421875,0.0009905251822739046
5.132775919732441,0.9925390625,0.0008071866531160902
5.165886287625418,0.9929296875,0.0015833568905868165
5.198996655518394,0.992890625,0.000845051080186866
5.232107023411371,0.992265625,0.0014884811627545109
5.265217391304348,0.993125,0.0012931988560348942
5.298327759197324,0.9920703125,0.0010733305987526889
5.331438127090301,0.99203125,0.0013258252147248005
5.364548494983278,0.989921875,0.001996395677996978
5.397658862876254,0.9914453125,0.0010208698707321624
5.430769230769231,0.99171875,0.0010481568644530247
5.463879598662207,0.99078125,0.0021165964350225216
5.496989966555184,0.9906250000000001,0.0009439879666870535
5.530100334448161,0.9882421874999999,0.0024416406137510805
5.563210702341137,0.9887109375,0.0008584867568685798
5.596321070234113,0.9898046875,0.0013991792725447183
5.6294314381270905,0.9885937500000002,0.0013931683203224098
5.662541806020067,0.9868750000000001,0.0025459641776250552
5.695652173913043,0.9861328125,0.00153640315932009
5.72876254180602,0.9889453125,0.001128764318500001
5.7618729096989965,0.984140625,0.002698424381120395
5.794983277591973,0.9844531249999999,0.00300654396951467
5.82809364548495,0.987421875,0.0012377327748245798
5.861204013377926,0.9855859375,0.002297393117583236
5.894314381270903,0.9860546875,0.002638671152155683
5.92742474916388,0.9845703124999999,0.0015083386387740462
5.960535117056856,0.9837109375,0.002103217285308094
5.993645484949833,0.98546875,0.0008193819126329425
6.026755852842809,0.981796875,0.0016737722879397409
6.059866220735786,0.9794921875,0.0035619774150699945
6.092976588628763,0.9834375,0.003188801817493522
6.126086956521739,0.9803124999999999,0.0017849468216868604
6.159197324414715,0.9801171874999999,0.004175669797974776
6.1923076923076925,0.9810546874999999,0.004817690737580467
6.225418060200669,0.9762890625,0.003761984430519182
6.258528428093645,0.9818359375000001,0.0028712930415526723
6.291638795986622,0.977421875,0.0031512568797029358
6.3247491638795985,0.97953125,0.003545876786846963
6.357859531772575,0.9786328125,0.002117677526317168
6.390969899665552,0.9800781249999999,0.004022489269329958
6.424080267558528,0.9784765625,0.0022190113182381237
6.457190635451505,0.9761328125000001,0.0017200811606487346
6.490301003344482,0.9740234375,0.0014879685120891334
6.523411371237458,0.975234375,0.0016256759411472544
6.556521739130435,0.9766015625,0.003567114267754647
6.589632107023411,0.9683984375,0.005181490070961106
6.622742474916388,0.9756640624999999,0.0028987954630706044
6.655852842809365,0.9771484375,0.0025155158167299817
6.688963210702341,0.971171875,0.003859881039698651
6.722073578595317,0.9739843749999999,0.0024016290857717826
6.755183946488295,0.9667578125,0.002513088297885454
6.788294314381271,0.9701171875,0.004159560183236764
6.821404682274247,0.9702734375,0.004610533487891446
6.854515050167224,0.970234375,0.001536899654133293
6.887625418060201,0.95890625,0.00923396519818272
6.920735785953177,0.9655078125,0.004406104552120697
6.953846153846154,0.9631640625,0.0040660666434797835
6.98695652173913,0.966640625,0.0037066175513363725
7.020066889632107,0.9625,0.004415272234670251
7.053177257525084,0.964140625,0.002559115524087378
7.08628762541806,0.9618749999999999,0.006422426223301424
7.119397993311037,0.9617578124999999,0.008353440504469905
7.1525083612040135,0.951953125,0.004328012182645191
7.18561872909699,0.9624609375000001,0.0033482282365780705
7.218729096989967,0.958046875,0.00409616460278699
7.251839464882943,0.9610937500000001,0.00654293959881567
7.2849498327759195,0.9490234375,0.011911116439033687
7.318060200668897,0.9545703124999999,0.005234229242373604
7.351170568561873,0.9564453125000001,0.0012121969257174198
7.384280936454849,0.9559765625,0.003961137815447555
7.417391304347826,0.9541796874999999,0.004424076031271216
7.450501672240803,0.9503125,0.002099223256647581
7.483612040133779,0.956484375,0.0011614116208842793
7.516722408026756,0.946015625,0.006703744143900124
7.549832775919732,0.943359375,0.0056859759290402425
7.582943143812709,0.952421875,0.0027610307886050643
7.616053511705686,0.9490234375,0.007144380679454891
7.649163879598662,0.941171875,0.005287741018443068
7.682274247491639,0.9406249999999999,0.006586637158861876
7.7153846153846155,0.9432812500000001,0.007643484255396904
7.748494983277592,0.944296875,0.006924978141887877
7.781605351170569,0.946171875,0.003973637492509197
7.814715719063545,0.9382421875,0.003420367461869996
7.8478260869565215,0.9330859375,0.007369780164154746
7.880936454849499,0.9382421875,0.009008036098699235
7.914046822742475,0.93265625,0.003635961336943752
7.947157190635451,0.9349609375000001,0.006202332876061132
7.980267558528428,0.923203125,0.00934533065643616
8.013377926421406,0.9343359375,0.011646849740883524
8.046488294314381,0.9222265625,0.009870607582259976
8.079598662207358,0.9336328125,0.003415009879995807
8.112709030100335,0.9378906250000001,0.004792445022832818
8.14581939799331,0.9303515625000001,0.003298642520866538
8.178929765886288,0.931796875,0.009360340100491832
8.212040133779265,0.9250390624999999,0.006994151260551129
8.24515050167224,0.9274218750000001,0.008114100261081027
8.278260869565218,0.9120703125,0.02384217695294348
8.311371237458195,0.9137500000000001,0.01174736090708247
8.34448160535117,0.9128515625,0.01367985258324149
8.377591973244147,0.9216796875,0.010146254095377725
8.410702341137124,0.910234375,0.010914316948537152
8.4438127090301,0.91,0.00817816142043856
8.476923076923077,0.92140625,0.00940425124112762
8.510033444816054,0.90578125,0.012477029675818268
8.54314381270903,0.910078125,0.006486257256933705
8.576254180602007,0.9244140625,0.006513371725187248
8.609364548494984,0.8902734375,0.007375575156333156
8.64247491638796,0.8983203125000001,0.005924507783813653
8.675585284280936,0.9008984375,0.010857056294719957
8.708695652173914,0.9076953125,0.010440362046785938
8.741806020066889,0.900234375,0.009481491530377743
8.774916387959866,0.889140625,0.008801120201251377
8.808026755852843,0.8931250000000001,0.013677454218759065
8.841137123745819,0.8932421875,0.015537400929264814
8.874247491638796,0.888515625,0.015268391509811172
8.907357859531773,0.887421875,0.00882881634461129
8.940468227424748,0.8909374999999999,0.017454950385743004
8.973578595317726,0.8783984375,0.02465889734480677
9.006688963210703,0.8890625,0.0148079337634847
9.039799331103678,0.883125,0.019250481933902344
9.072909698996655,0.8776171875000001,0.007046316323474876
9.106020066889633,0.8784375,0.011744762795603833
9.139130434782608,0.8807421875,0.013254280982213587
9.172240802675585,0.8798046875,0.0200309133040151
9.205351170568562,0.8826171875,0.012207703106510997
9.23846153846154,0.8574609375,0.010532904520440629
9.271571906354515,0.8658984375000001,0.007942185348219282
9.304682274247492,0.8567187500000001,0.007068477835167202
9.33779264214047,0.86265625,0.017437457997261263
9.370903010033445,0.8676953125,0.00937980020338755
9.404013377926422,0.848125,0.01799759912373733
9.437123745819399,0.8584765625,0.017607224178209323
9.470234113712374,0.8565234374999999,0.01879693831816021
9.503344481605351,0.8586718750000001,0.016496959059266784
9.536454849498329,0.8421484375,0.01025455727099998
9.569565217391304,0.85953125,0.010251357570158715
9.602675585284281,0.851328125,0.006499417792435317
9.635785953177258,0.8508203125,0.015306270655738401
9.668896321070234,0.8309765625000001,0.013039797387918585
9.70200668896321,0.83578125,0.012691405648853469
9.735117056856188,0.8277734374999999,0.014918551249592519
9.768227424749163,0.851171875,0.01217171453681135
9.80133779264214,0.8370312500000001,0.029200779901827942
9.834448160535118,0.8371875,0.007430504851202919
9.867558528428093,0.811015625,0.00994645086277636
9.90066889632107,0.8271484375,0.024273470188262494
9.933779264214047,0.8245703125000001,0.01195306117221521
9.966889632107023,0.8227734375,0.012457630830859032
10.0,0.843984375,0.0073391774328343635
