N,mean_m,T,interaction_type
49,0.03306122448979591,4.242424242424242,spin_glass
100,0.0836,4.242424242424242,spin_glass
25,0.024000000000000004,4.444444444444445,spin_glass
49,0.028469387755102042,4.444444444444445,spin_glass
100,0.09415,4.444444444444445,spin_glass
25,0.027800000000000002,4.646464646464646,spin_glass
49,0.0313265306122449,4.646464646464646,spin_glass
100,0.022100000000000005,4.646464646464646,spin_glass
25,0.014399999999999993,4.848484848484849,spin_glass
49,0.03316326530612245,4.848484848484849,spin_glass
100,0.0625,4.848484848484849,spin_glass
25,0.0432,5.05050505050505,spin_glass
49,0.0186734693877551,5.05050505050505,spin_glass
100,0.05545,5.05050505050505,spin_glass
25,0.0338,5.252525252525253,spin_glass
49,0.030408163265306123,5.252525252525253,spin_glass
100,0.04345000000000001,5.252525252525253,spin_glass
25,0.018000000000000002,5.454545454545454,spin_glass
49,0.03204081632653061,5.454545454545454,spin_glass
100,0.029750000000000002,5.454545454545454,spin_glass
25,0.0294,5.656565656565657,spin_glass
49,0.007653061224489794,5.656565656565657,spin_glass
100,0.018650000000000003,5.656565656565657,spin_glass
25,0.018600000000000002,5.858585858585858,spin_glass
49,0.02,5.858585858585858,spin_glass
100,0.03085,5.858585858585858,spin_glass
25,0.027000000000000003,6.0606060606060606,spin_glass
49,0.03,6.0606060606060606,spin_glass
100,0.02335,6.0606060606060606,spin_glass
25,0.0014000000000000013,6.262626262626262,spin_glass
49,0.020714285714285716,6.262626262626262,spin_glass
100,0.019,6.262626262626262,spin_glass
25,0.030600000000000006,6.4646464646464645,spin_glass
49,0.017551020408163268,6.4646464646464645,spin_glass
100,0.02365,6.4646464646464645,spin_glass
25,0.013999999999999999,6.666666666666667,spin_glass
49,0.022755102040816325,6.666666666666667,spin_glass
100,0.02055,6.666666666666667,spin_glass
25,0.0196,6.8686868686868685,spin_glass
49,0.013367346938775511,6.8686868686868685,spin_glass
100,0.01575,6.8686868686868685,spin_glass
25,0.024400000000000005,7.070707070707071,spin_glass
49,0.012959183673469387,7.070707070707071,spin_glass
100,0.00985,7.070707070707071,spin_glass
25,0.020400000000000005,7.2727272727272725,spin_glass
49,0.005918367346938774,7.2727272727272725,spin_glass
100,0.00365,7.2727272727272725,spin_glass
25,0.0254,7.474747474747475,spin_glass
49,0.008775510204081634,7.474747474747475,spin_glass
100,0.009600000000000001,7.474747474747475,spin_glass
25,0.0094,7.6767676767676765,spin_glass
49,0.007142857142857144,7.6767676767676765,spin_glass
100,0.0187,7.6767676767676765,spin_glass
25,0.0072000000000000015,7.878787878787879,spin_glass
49,0.011326530612244898,7.878787878787879,spin_glass
100,0.0149,7.878787878787879,spin_glass
25,0.011000000000000001,8.080808080808081,spin_glass
49,0.013673469387755101,8.080808080808081,spin_glass
100,0.0069,8.080808080808081,spin_glass
25,0.011600000000000001,8.282828282828282,spin_glass
49,0.015714285714285712,8.282828282828282,spin_glass
100,0.021349999999999997,8.282828282828282,spin_glass
25,0.0258,8.484848484848484,spin_glass
49,0.014387755102040815,8.484848484848484,spin_glass
100,0.01325,8.484848484848484,spin_glass
25,0.0118,8.686868686868687,spin_glass
49,0.004999999999999999,8.686868686868687,spin_glass
100,0.007049999999999998,8.686868686868687,spin_glass
25,0.0128,8.88888888888889,spin_glass
49,0.019795918367346937,8.88888888888889,spin_glass
100,0.008100000000000001,8.88888888888889,spin_glass
25,0.016200000000000003,9.09090909090909,spin_glass
49,0.010714285714285714,9.09090909090909,spin_glass
100,0.006449999999999998,9.09090909090909,spin_glass
25,0.02,9.292929292929292,spin_glass
49,0.0028571428571428554,9.292929292929292,spin_glass
100,0.009099999999999999,9.292929292929292,spin_glass
25,0.006399999999999997,9.494949494949495,spin_glass
49,0.007551020408163262,9.494949494949495,spin_glass
100,0.0048,9.494949494949495,spin_glass
25,0.0166,9.696969696969697,spin_glass
49,0.01193877551020408,9.696969696969697,spin_glass
100,0.014599999999999997,9.696969696969697,spin_glass
25,0.018,9.8989898989899,spin_glass
49,0.0060204081632653055,9.8989898989899,spin_glass
100,0.004399999999999999,9.8989898989899,spin_glass
25,0.008000000000000002,10.1010101010101,spin_glass
49,0.0027551020408163275,10.1010101010101,spin_glass
100,0.008400000000000001,10.1010101010101,spin_glass
25,0.014199999999999999,10.303030303030303,spin_glass
49,0.017959183673469385,10.303030303030303,spin_glass
100,0.010249999999999999,10.303030303030303,spin_glass
25,0.006800000000000001,10.505050505050505,spin_glass
49,0.0028571428571428576,10.505050505050505,spin_glass
100,0.00395,10.505050505050505,spin_glass
25,0.0184,10.707070707070708,spin_glass
49,0.005918367346938775,10.707070707070708,spin_glass
100,0.0147,10.707070707070708,spin_glass
25,0.012200000000000003,10.909090909090908,spin_glass
49,0.003061224489795919,10.909090909090908,spin_glass
100,0.0058000000000000005,10.909090909090908,spin_glass
25,0.026800000000000004,11.11111111111111,spin_glass
49,0.0077551020408163284,11.11111111111111,spin_glass
100,0.011600000000000001,11.11111111111111,spin_glass
25,0.0126,11.313131313131313,spin_glass
49,0.020918367346938777,11.313131313131313,spin_glass
100,0.004750000000000002,11.313131313131313,spin_glass
25,0.003,11.515151515151516,spin_glass
49,0.014081632653061222,11.515151515151516,spin_glass
100,0.02535,11.515151515151516,spin_glass
25,0.019,11.717171717171716,spin_glass
49,0.012755102040816327,11.717171717171716,spin_glass
100,0.0010499999999999997,11.717171717171716,spin_glass
25,0.0030000000000000005,11.919191919191919,spin_glass
49,0.0010204081632653056,11.919191919191919,spin_glass
100,0.0081,11.919191919191919,spin_glass
25,0.008399999999999996,12.121212121212121,spin_glass
49,0.008163265306122446,12.121212121212121,spin_glass
100,0.003850000000000001,12.121212121212121,spin_glass
25,0.013800000000000002,12.323232323232324,spin_glass
49,0.0004081632653061207,12.323232323232324,spin_glass
100,0.011300000000000001,12.323232323232324,spin_glass
25,0.0008000000000000007,12.525252525252524,spin_glass
49,0.005306122448979591,12.525252525252524,spin_glass
100,0.006699999999999999,12.525252525252524,spin_glass
25,0.004800000000000004,12.727272727272727,spin_glass
49,0.00857142857142857,12.727272727272727,spin_glass
100,0.0082,12.727272727272727,spin_glass
25,0.005800000000000002,12.929292929292929,spin_glass
49,0.00469387755102041,12.929292929292929,spin_glass
100,0.007600000000000001,12.929292929292929,spin_glass
25,0.011199999999999998,13.131313131313131,spin_glass
49,0.012142857142857144,13.131313131313131,spin_glass
100,0.0024000000000000007,13.131313131313131,spin_glass
25,0.019600000000000003,13.333333333333334,spin_glass
49,0.01693877551020408,13.333333333333334,spin_glass
100,0.001949999999999999,13.333333333333334,spin_glass
25,0.003999999999999999,13.535353535353535,spin_glass
49,0.0074489795918367355,13.535353535353535,spin_glass
100,0.00605,13.535353535353535,spin_glass
25,0.009,13.737373737373737,spin_glass
49,0.00887755102040816,13.737373737373737,spin_glass
100,0.0092,13.737373737373737,spin_glass
25,0.0194,13.93939393939394,spin_glass
49,0.015306122448979591,13.93939393939394,spin_glass
100,0.009200000000000003,13.93939393939394,spin_glass
25,0.0328,14.141414141414142,spin_glass
49,0.006428571428571427,14.141414141414142,spin_glass
100,0.00695,14.141414141414142,spin_glass
25,0.0038000000000000043,14.343434343434343,spin_glass
49,0.0062244897959183665,14.343434343434343,spin_glass
100,0.00815,14.343434343434343,spin_glass
25,0.006599999999999999,14.545454545454545,spin_glass
49,0.008163265306122446,14.545454545454545,spin_glass
100,0.012450000000000001,14.545454545454545,spin_glass
25,0.002200000000000001,14.747474747474747,spin_glass
49,0.001836734693877551,14.747474747474747,spin_glass
100,0.0008500000000000002,14.747474747474747,spin_glass
25,0.009400000000000002,14.94949494949495,spin_glass
49,0.00989795918367347,14.94949494949495,spin_glass
100,0.0038000000000000004,14.94949494949495,spin_glass
25,0.011399999999999999,15.15151515151515,spin_glass
49,0.006938775510204081,15.15151515151515,spin_glass
100,0.003999999999999999,15.15151515151515,spin_glass
25,0.0158,15.353535353535353,spin_glass
49,0.0013265306122448978,15.353535353535353,spin_glass
100,0.012350000000000002,15.353535353535353,spin_glass
25,0.011800000000000001,15.555555555555555,spin_glass
49,0.022244897959183677,15.555555555555555,spin_glass
100,0.0014500000000000008,15.555555555555555,spin_glass
25,0.0106,15.757575757575758,spin_glass
49,0.009591836734693876,15.757575757575758,spin_glass
100,0.0102,15.757575757575758,spin_glass
25,0.007799999999999999,15.959595959595958,spin_glass
49,0.013877551020408165,15.959595959595958,spin_glass
100,0.006900000000000001,15.959595959595958,spin_glass
25,0.0146,16.161616161616163,spin_glass
49,0.010816326530612248,16.161616161616163,spin_glass
100,0.009200000000000002,16.161616161616163,spin_glass
25,0.011600000000000001,16.363636363636363,spin_glass
49,0.01693877551020408,16.363636363636363,spin_glass
100,0.0081,16.363636363636363,spin_glass
25,0.015600000000000001,16.565656565656564,spin_glass
49,0.010612244897959184,16.565656565656564,spin_glass
100,0.009099999999999999,16.565656565656564,spin_glass
25,0.011800000000000001,16.767676767676768,spin_glass
49,0.0008163265306122447,16.767676767676768,spin_glass
100,0.0041,16.767676767676768,spin_glass
25,0.0188,16.96969696969697,spin_glass
49,0.006224489795918367,16.96969696969697,spin_glass
100,0.002950000000000001,16.96969696969697,spin_glass
25,0.012199999999999999,17.171717171717173,spin_glass
49,0.007857142857142856,17.171717171717173,spin_glass
100,0.006300000000000001,17.171717171717173,spin_glass
25,0.0038000000000000035,17.373737373737374,spin_glass
49,0.0060204081632653055,17.373737373737374,spin_glass
100,0.00455,17.373737373737374,spin_glass
25,0.007400000000000005,17.575757575757574,spin_glass
49,0.003367346938775511,17.575757575757574,spin_glass
100,0.00865,17.575757575757574,spin_glass
25,0.019600000000000003,17.77777777777778,spin_glass
49,0.005612244897959183,17.77777777777778,spin_glass
100,0.00555,17.77777777777778,spin_glass
25,0.006600000000000002,17.97979797979798,spin_glass
49,0.004387755102040817,17.97979797979798,spin_glass
100,0.00825,17.97979797979798,spin_glass
25,0.008600000000000003,18.18181818181818,spin_glass
49,0.010612244897959184,18.18181818181818,spin_glass
100,0.0049499999999999995,18.18181818181818,spin_glass
25,0.0005999999999999975,18.383838383838384,spin_glass
49,0.007346938775510204,18.383838383838384,spin_glass
100,0.0007000000000000011,18.383838383838384,spin_glass
25,0.0148,18.585858585858585,spin_glass
49,0.0024489795918367363,18.585858585858585,spin_glass
100,0.00505,18.585858585858585,spin_glass
25,0.021799999999999996,18.78787878787879,spin_glass
49,0.003877551020408164,18.78787878787879,spin_glass
100,0.00735,18.78787878787879,spin_glass
25,0.007400000000000002,18.98989898989899,spin_glass
49,0.015408163265306123,18.98989898989899,spin_glass
100,0.0049499999999999995,18.98989898989899,spin_glass
25,0.0102,19.19191919191919,spin_glass
49,0.00663265306122449,19.19191919191919,spin_glass
100,0.008450000000000001,19.19191919191919,spin_glass
25,0.0049999999999999975,19.393939393939394,spin_glass
49,0.015612244897959182,19.393939393939394,spin_glass
100,0.0045000000000000005,19.393939393939394,spin_glass
25,0.017799999999999996,19.595959595959595,spin_glass
49,0.0017346938775510206,19.595959595959595,spin_glass
100,0.0013500000000000007,19.595959595959595,spin_glass
25,0.019200000000000002,19.7979797979798,spin_glass
49,0.004591836734693876,19.7979797979798,spin_glass
100,0.00885,19.7979797979798,spin_glass
25,0.017,20.0,spin_glass
49,0.009183673469387756,20.0,spin_glass
100,0.0091,20.0,spin_glass
