p,mean_m,T,interaction_type
0.9,0.0013499999999999999,5.151515151515151,antiferro
0.3,0.0014499999999999997,5.252525252525253,antiferro
0.6,0.0010499999999999997,5.252525252525253,antiferro
0.9,0.0018000000000000004,5.252525252525253,antiferro
0.3,0.0037,5.353535353535354,antiferro
0.6,0.00245,5.353535353535354,antiferro
0.9,0.0007999999999999996,5.353535353535354,antiferro
0.3,0.003849999999999999,5.454545454545454,antiferro
0.6,0.0007999999999999996,5.454545454545454,antiferro
0.9,0.0012,5.454545454545454,antiferro
0.3,0.005,5.555555555555555,antiferro
0.6,0.00085,5.555555555555555,antiferro
0.9,0.0017000000000000003,5.555555555555555,antiferro
0.3,0.00425,5.656565656565657,antiferro
0.6,0.0007999999999999996,5.656565656565657,antiferro
0.9,0.00045000000000000053,5.656565656565657,antiferro
0.3,0.0030500000000000006,5.757575757575758,antiferro
0.6,0.00045000000000000026,5.757575757575758,antiferro
0.9,0.00045000000000000026,5.757575757575758,antiferro
0.3,0.0048,5.858585858585858,antiferro
0.6,0.0014000000000000004,5.858585858585858,antiferro
0.9,0.0021500000000000004,5.858585858585858,antiferro
0.3,0.00385,5.959595959595959,antiferro
0.6,0.0016000000000000003,5.959595959595959,antiferro
0.9,0.0007000000000000003,5.959595959595959,antiferro
0.3,0.0062,6.0606060606060606,antiferro
0.6,0.0048000000000000004,6.0606060606060606,antiferro
0.9,0.0029,6.0606060606060606,antiferro
0.3,0.0057,6.161616161616162,antiferro
0.6,0.0006000000000000003,6.161616161616162,antiferro
0.9,0.0013999999999999998,6.161616161616162,antiferro
0.3,0.004900000000000001,6.262626262626262,antiferro
0.6,0.0014000000000000002,6.262626262626262,antiferro
0.9,0.0008500000000000002,6.262626262626262,antiferro
0.3,0.005349999999999999,6.363636363636363,antiferro
0.6,0.0005500000000000004,6.363636363636363,antiferro
0.9,9.999999999999995e-05,6.363636363636363,antiferro
0.3,0.00505,6.4646464646464645,antiferro
0.6,0.0014000000000000002,6.4646464646464645,antiferro
0.9,0.0014000000000000002,6.4646464646464645,antiferro
0.3,0.0032499999999999994,6.565656565656566,antiferro
0.6,0.0031999999999999997,6.565656565656566,antiferro
0.9,0.00014999999999999972,6.565656565656566,antiferro
0.3,0.0006999999999999997,6.666666666666667,antiferro
0.6,0.00135,6.666666666666667,antiferro
0.9,0.0012000000000000003,6.666666666666667,antiferro
0.3,0.0033499999999999997,6.767676767676767,antiferro
0.6,0.0019000000000000006,6.767676767676767,antiferro
0.9,0.0009499999999999996,6.767676767676767,antiferro
0.3,0.00405,6.8686868686868685,antiferro
0.6,0.0008999999999999997,6.8686868686868685,antiferro
0.9,0.0024500000000000004,6.8686868686868685,antiferro
0.3,0.004350000000000001,6.96969696969697,antiferro
0.6,0.0019,6.96969696969697,antiferro
0.9,0.0014500000000000001,6.96969696969697,antiferro
0.3,0.0024999999999999988,7.070707070707071,antiferro
0.6,0.0019,7.070707070707071,antiferro
0.9,0.0008999999999999999,7.070707070707071,antiferro
0.3,0.0024000000000000002,7.171717171717171,antiferro
0.6,0.0008500000000000005,7.171717171717171,antiferro
0.9,0.00275,7.171717171717171,antiferro
0.3,0.0063999999999999994,7.2727272727272725,antiferro
0.6,0.0010500000000000002,7.2727272727272725,antiferro
0.9,0.0023,7.2727272727272725,antiferro
0.3,0.00225,7.373737373737374,antiferro
0.6,0.0025,7.373737373737374,antiferro
0.9,0.0032500000000000003,7.373737373737374,antiferro
0.3,0.003,7.474747474747475,antiferro
0.6,0.0010500000000000002,7.474747474747475,antiferro
0.9,0.00015000000000000007,7.474747474747475,antiferro
0.3,0.00575,7.575757575757575,antiferro
0.6,0.0029000000000000002,7.575757575757575,antiferro
0.9,0.0018,7.575757575757575,antiferro
0.3,0.00265,7.6767676767676765,antiferro
0.6,0.002,7.6767676767676765,antiferro
0.9,0.0012000000000000003,7.6767676767676765,antiferro
0.3,0.0038500000000000006,7.777777777777778,antiferro
0.6,0.00125,7.777777777777778,antiferro
0.9,0.0005499999999999995,7.777777777777778,antiferro
0.3,0.00345,7.878787878787879,antiferro
0.6,0.0022500000000000003,7.878787878787879,antiferro
0.9,0.0015999999999999999,7.878787878787879,antiferro
0.3,0.0018499999999999996,7.979797979797979,antiferro
0.6,0.004050000000000001,7.979797979797979,antiferro
0.9,0.0020000000000000005,7.979797979797979,antiferro
0.3,0.0032499999999999994,8.080808080808081,antiferro
0.6,0.0029000000000000002,8.080808080808081,antiferro
0.9,0.0010499999999999993,8.080808080808081,antiferro
0.3,0.005849999999999999,8.181818181818182,antiferro
0.6,0.0021,8.181818181818182,antiferro
0.9,0.0004999999999999999,8.181818181818182,antiferro
0.3,0.00355,8.282828282828282,antiferro
0.6,0.0007500000000000001,8.282828282828282,antiferro
0.9,0.0013,8.282828282828282,antiferro
0.3,0.0026499999999999996,8.383838383838384,antiferro
0.6,0.00135,8.383838383838384,antiferro
0.9,0.00295,8.383838383838384,antiferro
0.3,0.0003,8.484848484848484,antiferro
0.6,0.00135,8.484848484848484,antiferro
0.9,0.0013,8.484848484848484,antiferro
0.3,0.0007500000000000003,8.585858585858587,antiferro
0.6,0.0024499999999999995,8.585858585858587,antiferro
0.9,0.0013,8.585858585858587,antiferro
0.3,0.004,8.686868686868687,antiferro
0.6,0.0008999999999999997,8.686868686868687,antiferro
0.9,0.0010500000000000002,8.686868686868687,antiferro
0.3,0.0005000000000000004,8.787878787878787,antiferro
0.6,0.0031,8.787878787878787,antiferro
0.9,0.0014000000000000004,8.787878787878787,antiferro
0.3,0.001899999999999999,8.88888888888889,antiferro
0.6,0.0010999999999999998,8.88888888888889,antiferro
0.9,0.0009000000000000008,8.88888888888889,antiferro
0.3,0.0002499999999999995,8.98989898989899,antiferro
0.6,0.0021500000000000004,8.98989898989899,antiferro
0.9,0.0034500000000000004,8.98989898989899,antiferro
0.3,0.00265,9.09090909090909,antiferro
0.6,0.00035000000000000016,9.09090909090909,antiferro
0.9,0.0017,9.09090909090909,antiferro
0.3,0.003299999999999999,9.191919191919192,antiferro
0.6,0.0027,9.191919191919192,antiferro
0.9,0.0022,9.191919191919192,antiferro
0.3,0.0030000000000000005,9.292929292929292,antiferro
0.6,0.0018999999999999991,9.292929292929292,antiferro
0.9,0.0007000000000000005,9.292929292929292,antiferro
0.3,0.0002499999999999995,9.393939393939394,antiferro
0.6,0.00015,9.393939393939394,antiferro
0.9,0.0010500000000000004,9.393939393939394,antiferro
